Artist,Feat,Track,File,Year
Nadine Shah,,Dillydally,trifle_2020_08_21.txt,2020
Donald Byrd,,You And The Music,trifle_2020_08_21.txt,2020
Richard Dawson,,Dead Dog In An Alleyway,trifle_2020_08_21.txt,2020
Van Morrison,,Brown-Eye Girl,trifle_2020_08_21.txt,2020
Frightened Rabbit,,Swim Until You Can't See Land,trifle_2020_08_21.txt,2020
Dry Cleaning,,Magic Of Meghan,trifle_2020_08_21.txt,2020
The Front Bottoms,,Maps,trifle_2020_08_21.txt,2020
Cut Copy,,Running In The Grass,trifle_2020_08_25.txt,2020
Sneaks,,Faith,trifle_2020_08_25.txt,2020
Dirty Projectors,,Holy Mackerel,trifle_2020_08_25.txt,2020
Blumfeld,,Verstã¤Rker,trifle_2020_08_25.txt,2020
Tame Impala,,Is It True (Four Tet Remix),trifle_2020_08_25.txt,2020
Sault,,Black,trifle_2020_08_25.txt,2020
The Front Bottoms,,New Song D,trifle_2020_08_25.txt,2020
The Still Brothers,,The Deep,trifle_2020_08_25.txt,2020
Pikelet,,Harder Heart Harder,trifle_2020_08_25.txt,2020
I Am Kloot,,Storm Warning,trifle_2020_08_26.txt,2020
Chicks On Speed,,We Don't Play Guitars,trifle_2020_08_26.txt,2020
Lcd Soundsystem,,Dance Yrself Clean,trifle_2020_08_26.txt,2020
Gavin Osborn,,I Think It's Gonna Be Alright,trifle_2020_08_26.txt,2020
David Byrne,,It's Not Dark Up Here,trifle_2020_08_26.txt,2020
David Byrne,,Bullet,trifle_2020_08_26.txt,2020
Darren Hanlon,,Elbows,trifle_2020_08_26.txt,2020
John Grant,,Voodoo Doll,trifle_2020_08_26.txt,2020
Melt Yourself Down,,Every Single Day,trifle_2020_08_26.txt,2020
Jim Bob,,Kidstrike!,trifle_2020_08_26.txt,2020
Gavin Osborn,,Contender,trifle_2020_08_26.txt,2020
Momus,,Working From Home,trifle_2020_08_27.txt,2020
Iron & Wine,,Naked As We Came,trifle_2020_08_27.txt,2020
The Tallest Man On Earth,,My Dear,trifle_2020_08_27.txt,2020
Darren Hanlon,,All These Things,trifle_2020_08_27.txt,2020
Cornershop,,England Is A Garden,trifle_2020_08_27.txt,2020
Super Furry Animals,,The Teacher,trifle_2020_08_27.txt,2020
Stornaway,,Zorbing,trifle_2020_08_27.txt,2020
Ben Folds,,Learn To Live With What You Are,trifle_2020_08_27.txt,2020
Noah And The Whale,,Love Of An Orchestra,trifle_2020_08_28.txt,2020
David Byrne & St. Vincent,,Weekend In The Dust,trifle_2020_08_28.txt,2020
Arctic Monkeys,,Riot Van,trifle_2020_08_28.txt,2020
Lcd Soundsystem,,Disco Infiltrator,trifle_2020_08_28.txt,2020
The Beatles,,Drive My Car,trifle_2020_08_28.txt,2020
Stephen Sondheim,,Merrily We Roll Along,trifle_2020_08_28.txt,2020
David Byrne & St. Vincent,,Lazarus,trifle_2020_08_28.txt,2020
The Lemonheads,,Rest Assured,trifle_2020_08_28.txt,2020
Stephen Merritt,,One April Day,trifle_2020_08_28.txt,2020
Get Cape. Wear Cape. Fly,,An Oak Tree,trifle_2020_08_28.txt,2020
Noah And The Whale,,Love Of An Orchestra,trifle_2020_08_28.txt,2020
Jens Lekman,,The Opposite Of Hallelujah,trifle_2020_08_28.txt,2020
Richard Dawson,,Nothing Important,trifle_2020_08_28.txt,2020
The Divine Comedy,,The Happy Goth,3r_graveyard_2006_04_24.txt,2006
The Magnetic Fields,,Come Back From San Francisco,3r_graveyard_2006_04_24.txt,2006
The Guild League,,Animals,3r_graveyard_2006_04_24.txt,2006
Ballboy,,I Lost You But I Found Country Music,3r_graveyard_2006_04_24.txt,2006
The Reindeer Section,,Whodunnit?,3r_graveyard_2006_04_24.txt,2006
Eels,,I Like Birds,3r_graveyard_2006_04_24.txt,2006
Bright Eyes,,Lua,3r_graveyard_2006_04_24.txt,2006
Bright Eyes,,When The President Talks To God,3r_graveyard_2006_04_24.txt,2006
The Divine Comedy,,Generation Sex,3r_graveyard_2006_04_24.txt,2006
Adam Green,,Jessica,3r_graveyard_2006_04_24.txt,2006
The Lucksmiths,,The Sandringham Line,3r_graveyard_2006_04_24.txt,2006
Pavement,,Range Life,3r_graveyard_2006_04_24.txt,2006
Pixies,,La La Love You,3r_graveyard_2006_04_24.txt,2006
The Mountain Goats,,No Children,3r_graveyard_2006_04_24.txt,2006
Eels,,I Write The B-Sides,3r_graveyard_2006_04_24.txt,2006
Bon Jovi,,Blaze Of Glory,3r_graveyard_2006_04_24.txt,2006
Â€Œbonnieâ€ Prince Billy,,Puff The Magic Dragon,3r_graveyard_2006_04_24.txt,2006
Rod Stewart,,Ooh La La,3r_graveyard_2006_04_24.txt,2006
Simon & Garfunkel,,America,3r_graveyard_2006_04_24.txt,2006
Art Brut,,Emily Kane,3r_graveyard_2006_04_24.txt,2006
Barenaked Ladies,,Lovers In A Dangerous Time,3r_graveyard_2006_04_24.txt,2006
Radiohead,,Thinking About You,3r_graveyard_2006_04_24.txt,2006
Paul Williams,,You Give A Little Love (From The Bugsy Malone Ost),3r_graveyard_2006_04_24.txt,2006
Barenaked Ladies,,Be My Yoko Ono,3r_graveyard_2006_04_24.txt,2006
Johnny Cash,,Hurt,3r_graveyard_2006_04_24.txt,2006
Modest Mouse,,The Good Times Are Killing Me,3r_graveyard_2006_04_24.txt,2006
The Wannadies,,You And Me Song ,3r_graveyard_2006_04_24.txt,2006
Belle And Sebastian,,Here Comes The Sun,3r_graveyard_2006_04_24.txt,2006
Prefab Sprout,,When Love Breaks Down,3r_graveyard_2006_04_24.txt,2006
Sultans Of Ping,,Where's My Jumper,3r_graveyard_2006_04_24.txt,2006
Simple Kid,,Staring At The Sun,3r_graveyard_2006_04_24.txt,2006
Hard 'N Phirm,,Funkhauser,3r_graveyard_2006_04_24.txt,2006
Flight Of The Conchords,,Bus Driver,3r_graveyard_2006_04_24.txt,2006
The Divine Comedy,,Gin Soaked Boy,3r_graveyard_2006_04_24.txt,2006
Augie March,,One Crowded Hour,3r_graveyard_2006_04_24.txt,2006
Hartley Goldstein,,A Love Song For Annie Hall,3r_graveyard_2006_04_24.txt,2006
Lambchop,,The Book I Haven't Read,3r_graveyard_2006_04_24.txt,2006
William Shatner,,That's Me Trying,3r_graveyard_2006_04_24.txt,2006
Beck,,Everybody's Gotta Learn Sometime,3r_graveyard_2006_04_24.txt,2006
The Divine Comedy,,Becoming More Like Alfie,3r_graveyard_2006_04_24.txt,2006
Grandaddy,,Stray Dog And The Chocolate Shake,3r_graveyard_2006_04_24.txt,2006
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,3r_graveyard_2006_04_24.txt,2006
The Lucksmiths,,Victor Trumper,3r_graveyard_2006_04_24.txt,2006
Emilã­Ana Torrini,,Sunny Road,3r_graveyard_2006_04_24.txt,2006
Yo La Tengo,,Our Way To Fall,3r_graveyard_2007_04_09.txt,2007
Suburban Kids With Biblical Names,,Noodles,3r_graveyard_2007_04_09.txt,2007
Ben Folds,,Bitches Ain't Shit,3r_graveyard_2007_04_09.txt,2007
Jack Ladder,,The Advice Of Strangers,3r_graveyard_2007_04_09.txt,2007
Regina Spektor,,Us,3r_graveyard_2007_04_09.txt,2007
Modest Mouse,,The Good Times Are Killing Me,3r_graveyard_2007_04_09.txt,2007
R. Kelly,,Ignition (Remix),3r_graveyard_2007_04_09.txt,2007
Nellie Mckay,,David,3r_graveyard_2007_04_09.txt,2007
Ivor Cutler,,Life In A Scotch Sitting Room,3r_graveyard_2007_04_09.txt,2007
The Divine Comedy,,The Pop Singer's Fear Of The Pollen Count,3r_graveyard_2007_04_09.txt,2007
Iron & Wine,,Such Great Heights,3r_graveyard_2007_04_09.txt,2007
Rilo Kiley,,Portions For Foxes,3r_graveyard_2007_04_09.txt,2007
Fionn Regan,,Put A Penny In The Slot,3r_graveyard_2007_04_09.txt,2007
Tom Waits,,World Keeps Turning,3r_graveyard_2007_04_09.txt,2007
My Latest Novel,,The Reputation Of Ross Francis,3r_graveyard_2007_04_09.txt,2007
Alasdair Roberts,,Riddle Me This,3r_graveyard_2007_04_09.txt,2007
Gladys Knight & The Pips,,Midnight Train To Georgia,3r_graveyard_2007_04_09.txt,2007
Field Music,,You're Not Supposed To,3r_graveyard_2007_04_09.txt,2007
Barenaked Ladies,,Be My Yoko Ono,3r_graveyard_2007_04_09.txt,2007
Robert Gomez,,The Same Sad Song,3r_graveyard_2007_04_09.txt,2007
Jeffrey Lewis,,The Chelsea Hotel Oral Sex Song,3r_graveyard_2007_04_09.txt,2007
The Squid And The Whale Soundtrack,,Figure 8,3r_graveyard_2007_04_09.txt,2007
The Moldy Peaches,,I Wanna Be A Hulkamaniac,3r_graveyard_2007_04_09.txt,2007
Hunters & Collectors,,Throw Your Arms Around Me,3r_graveyard_2007_04_09.txt,2007
Split Enz,,Late Last Night,3r_graveyard_2007_04_09.txt,2007
The Lucksmiths,,The Great Dividing Range,3r_graveyard_2007_04_09.txt,2007
Art Brut,,I Found This Song In The Road,3r_graveyard_2007_04_09.txt,2007
Ben Kweller,,How It Should Be (Sha Sha),3r_graveyard_2007_04_09.txt,2007
Sufjan Stevens,,Adlai Stevenson,3r_graveyard_2007_04_09.txt,2007
Jack Ladder,,2 Clocks,3r_graveyard_2007_04_09.txt,2007
Tim Oxley,,Love Desperado,3r_graveyard_2007_04_09.txt,2007
Belle And Sebastian,,Sleep The Clock Around,3r_graveyard_2007_04_09.txt,2007
Aimee Mann,,One,3r_graveyard_2007_04_09.txt,2007
Aimee Mann,,Wise Up,3r_graveyard_2007_04_09.txt,2007
They Might Be Giants,,Istanbul (Not Constantinople),3r_graveyard_2007_04_09.txt,2007
Malcolm Middleton,,We're All Going To Die,3r_graveyard_2007_04_09.txt,2007
Rick Springfield,,Jessie's Girl,3r_graveyard_2007_04_09.txt,2007
Modest Mouse,,The World At Large,3r_graveyard_2007_04_09.txt,2007
Stephen Malkmus,,Jenny And The Ess-Dog,3r_graveyard_2007_04_09.txt,2007
Ben Folds,,Rent A Cop,3r_graveyard_2007_04_09.txt,2007
Super Furry Animals,,Fire In My Heart,3r_graveyard_2007_04_09.txt,2007
Arcade Fire,,Rebellion,3r_graveyard_2007_04_09.txt,2007
Art Brut,,Emily Kane,3r_graveyard_2007_04_09.txt,2007
The Reindeer Section,,Cartwheels,3r_graveyard_2007_04_09.txt,2007
Modern Giant,,Angie Hart,3r_graveyard_2007_04_09.txt,2007
Kings Of Convenience,,Toxic Girl,3r_graveyard_2007_04_09.txt,2007
Pixies,,Gigantic,3r_graveyard_2007_04_09.txt,2007
Simon & Garfunkel,,Me And Julio Down By The Schoolyard,3r_graveyard_2007_04_09.txt,2007
The Beastie Boys,,Sabotage,3r_graveyard_2007_04_10.txt,2007
Kings Of Convenience,,Winning A Battle Losing The War,3r_graveyard_2007_04_10.txt,2007
Doves,,Pounding,3r_graveyard_2007_04_10.txt,2007
Kings Of Convenience,,Surprise Ice,3r_graveyard_2007_04_10.txt,2007
Pulp,,Weeds,3r_graveyard_2007_04_10.txt,2007
Howe Gelb,,Get To Leave,3r_graveyard_2007_04_10.txt,2007
Ballboy,,I Lost You But I Found Country Music (Only The Beginning),3r_graveyard_2007_04_10.txt,2007
Carter The Unstoppable Sex Machine,,Bloodsport For All,3r_graveyard_2007_04_10.txt,2007
Ballboy,,I Lost You But I Found Country Music (In Full),3r_graveyard_2007_04_10.txt,2007
Ballboy,,Sex Is Boring,3r_graveyard_2007_04_10.txt,2007
The Guild League,,Animals,3r_graveyard_2007_04_10.txt,2007
Johnny Cash,,In My Life,3r_graveyard_2007_04_10.txt,2007
Sparklehorse,,It's A Wonderful Life,3r_graveyard_2007_04_10.txt,2007
The Ladybug Transistor,,Choking On Air,3r_graveyard_2007_04_10.txt,2007
Daniel Patrick Quinn,,Nine Standards Rigg,3r_graveyard_2007_04_10.txt,2007
Simon & Garfunkel,,He Was My Brother,3r_graveyard_2007_04_10.txt,2007
Joanna Newsom,,Bridges And Balloons,3r_graveyard_2007_04_10.txt,2007
Blur,,To The End (La Comedie),3r_graveyard_2007_04_10.txt,2007
The Housemartins,,Caravan Of Love,3r_graveyard_2007_04_10.txt,2007
The Reindeer Section,,Whodunnit?,3r_graveyard_2007_04_10.txt,2007
Radiohead,,Thinking About You,3r_graveyard_2007_04_10.txt,2007
Ben Folds Five,,Eddie Walker,3r_graveyard_2007_04_10.txt,2007
Regina Spektor,,Us,3r_graveyard_2007_04_10.txt,2007
Jeffrey Lewis,,The East River,3r_graveyard_2007_04_10.txt,2007
Billy Bragg,,Shirley,3r_graveyard_2007_04_10.txt,2007
The Magnetic Fields,,Absolutely Cuckoo,3r_graveyard_2007_04_10.txt,2007
Blur,,Black Book,3r_graveyard_2007_04_10.txt,2007
Arctic Monkeys,,Fake Tales Of San Francisco,3r_graveyard_2007_04_10.txt,2007
John Cale,,Paris 1919,3r_graveyard_2007_04_10.txt,2007
Aretha Franklin,,I Say A Little Prayer,3r_graveyard_2007_04_10.txt,2007
One Chance,,Modest Mouse,3r_graveyard_2007_04_10.txt,2007
Belle And Sebastian,,Electronic Renaissance,3r_graveyard_2007_04_10.txt,2007
Rilo Kiley,,Portions For Foxes,3r_graveyard_2007_04_10.txt,2007
Ben Folds,,Fred Jones Part 2,3r_graveyard_2007_04_10.txt,2007
The Montgolfier Brothers,,Pro-Celebrity Standing Around,3r_graveyard_2007_04_10.txt,2007
The Beatles,,Elanor Rigby (Karaoke Version),3r_graveyard_2007_04_10.txt,2007
Sufjan Stevens,,Concerning The Ufo Sighting Near Highland Illinois,3r_graveyard_2007_04_10.txt,2007
The Housemartins,,The People Who Grinned Themselves To Death,3r_graveyard_2007_04_10.txt,2007
The Divine Comedy,,Tonight We Fly,3r_graveyard_2007_04_10.txt,2007
Blur,,Tracy Jacks,3r_graveyard_2007_04_10.txt,2007
Misty's Big Adventure,,I Am Cool With A Capital C,3r_graveyard_2007_04_10.txt,2007
Eels,,I Like Birds,3r_graveyard_2007_04_10.txt,2007
The Beatles,,Run For Your Life,3r_graveyard_2007_04_10.txt,2007
They Might Be Giants,,Bangs,3r_graveyard_2007_04_10.txt,2007
The Flaming Lips,,Yoshimi Battles The Pink Robots,3r_graveyard_2007_04_10.txt,2007
The Loves,,I'm Gonna Get Fucked Up,3r_graveyard_2007_04_10.txt,2007
Pixies,,La La Love You,3r_graveyard_2007_04_10.txt,2007
Iron & Wine,,Naked As We Came,3r_graveyard_2007_04_10.txt,2007
Ben Folds,,Rent A Cop,3r_graveyard_2007_04_10.txt,2007
The La's,,There She Goes,3r_graveyard_2007_04_10.txt,2007
Hoagy Carmichael,,Hong Kong Blues,3r_graveyard_2007_04_10.txt,2007
Half Man Half Biscuit,,Paintball's Coming Home,3r_graveyard_2007_04_10.txt,2007
Sufjan Stevens,,The Tallest Man The Broadest Shoulders,3r_graveyard_2007_04_10.txt,2007
The Good Times Are Killing Me,,Modest Mouse,3r_graveyard_2007_04_17.txt,2007
Field Music,,You're Not Supposed To,3r_graveyard_2007_04_17.txt,2007
The Guild League,,The Storm,3r_graveyard_2007_04_17.txt,2007
Kimya Dawson & Jeffrey Lewis,,Klutter,3r_graveyard_2007_04_17.txt,2007
Stephen Malkmus,,Jenny And The Ess-Dog,3r_graveyard_2007_04_17.txt,2007
Rilo Kiley,,Portions For Foxes,3r_graveyard_2007_04_17.txt,2007
Cody Chesnutt,,5 On A Joyride,3r_graveyard_2007_04_17.txt,2007
Pulp,,Babies,3r_graveyard_2007_04_17.txt,2007
Yo La Tengo,,Our Way To Fall,3r_graveyard_2007_04_17.txt,2007
Michel Legrand,,The Windmills Of Your Mind,3r_graveyard_2007_04_17.txt,2007
I'm From Barcelona,,We're From Barcelona,3r_graveyard_2007_04_17.txt,2007
Simon & Garfunkel,,America,3r_graveyard_2007_04_17.txt,2007
Nirvana,,In Bloom,3r_graveyard_2007_04_17.txt,2007
The Free Design,,Love You,3r_graveyard_2007_04_17.txt,2007
Ben Folds,,Bitches Ain't Shit,3r_graveyard_2007_04_17.txt,2007
Bugsy Malone Soundtrack,,You Give A Little Love,3r_graveyard_2007_04_17.txt,2007
Ivor Cutler,,Life In A Scotch Sitting Room,3r_graveyard_2007_04_17.txt,2007
Bill Callahan,,Footprints,3r_graveyard_2007_04_17.txt,2007
The Housemartins,,The People Who Grinned Themselves To Death,3r_graveyard_2007_04_17.txt,2007
Color Me Badd,,I Wanna Sex You Up,3r_graveyard_2007_04_17.txt,2007
Iron & Wine,,The Trapeze Swinger,3r_graveyard_2007_04_17.txt,2007
Sufjan Stevens,,Decatur Or Round Of Applause For Your Stepmother!,3r_graveyard_2007_04_17.txt,2007
Beck,,Everybody's Got To Learn Sometime,3r_graveyard_2007_04_17.txt,2007
Barenaked Ladies,,Something You'll Never Find,3r_graveyard_2007_04_17.txt,2007
Dog Trumpet,,Quiet Night,3r_graveyard_2007_04_17.txt,2007
Eels,,It's A Motherfucker,3r_graveyard_2007_04_17.txt,2007
Iron & Wine,,Passing Afternoon,3r_graveyard_2007_04_17.txt,2007
William Shatner And Ben Folds,,That's Me Trying,3r_graveyard_2007_04_17.txt,2007
Randy Newman,,Marie,3r_graveyard_2007_04_17.txt,2007
Darren Hanlon,,The Last Night Of Not Knowing You,3r_graveyard_2007_04_17.txt,2007
Rufus Wainwright,,14Th Street,3r_graveyard_2007_04_17.txt,2007
Belle And Sebastien,,The Fox In The Snow,3r_graveyard_2007_04_17.txt,2007
The Divine Comedy,,Lost Property,3r_graveyard_2007_04_17.txt,2007
Barenaked Ladies,,Lovers In A Dangerous Time,3r_graveyard_2007_04_17.txt,2007
Gavin Bryars,,Jesus' Blood Never Failed Me Yet,3r_graveyard_2007_04_17.txt,2007
Al Bowlly,,Guilty (From The Amelie Ost) ,3r_graveyard_2007_04_17.txt,2007
Modern Giant,,Heartbeat,3r_graveyard_2007_04_17.txt,2007
Blur,,Tracy Jacks,3r_graveyard_2007_04_17.txt,2007
Art Brut,,Emily Kane,3r_graveyard_2007_04_17.txt,2007
The Beatles,,Run For Your Life,3r_graveyard_2007_04_17.txt,2007
The Housemartins,,Caravan Of Love,3r_graveyard_2007_04_17.txt,2007
Arctic Monkeys,,Bigger Boys And Stolen Sweethearts,3r_graveyard_2007_04_17.txt,2007
The Lucksmiths,,Sunlight In A Jar,3r_graveyard_2007_04_17.txt,2007
Liz Phair,,Fuck And Run,3r_graveyard_2007_04_17.txt,2007
Modest Mouse,,Float On,3r_graveyard_2007_04_17.txt,2007
Hartley Goldstein,,A Love Song For Annie Hall,3r_graveyard_2007_04_17.txt,2007
Pulp,,Weeds,3r_graveyard_2007_04_17.txt,2007
Eels,,I Like Birds,3r_graveyard_2007_04_17.txt,2007
Malcolm Middleton,,We're All Going To Die,3r_graveyard_2007_04_17.txt,2007
Aberfeldy,,Tie One On,3r_graveyard_2007_04_17.txt,2007
The Stone Roses,,How Do You Sleep,3r_graveyard_2007_04_17.txt,2007
Brasil '88 And SéRgio Mendes,,Waters Of March,3r_graveyard_2007_04_17.txt,2007
Jeffrey And Jack Lewis,,Williamsburg Will Oldham Horror,3r_graveyard_2007_04_18.txt,2007
Ivor Cutler,,Life In A Scotch Sitting Room Vol. 2 Episode 1,3r_graveyard_2007_04_18.txt,2007
Modest Mouse,,One Chance,3r_graveyard_2007_04_18.txt,2007
Malcolm Middleton,,We're All Going To Die,3r_graveyard_2007_04_18.txt,2007
Art Brut,,Modern Art,3r_graveyard_2007_04_18.txt,2007
Regina Spektor,,Us,3r_graveyard_2007_04_18.txt,2007
Muddy Waters,,Can't Get No Grindin' (What's The Matter With The Meal),3r_graveyard_2007_04_18.txt,2007
Regina Spektor,,The Flowers,3r_graveyard_2007_04_18.txt,2007
Herbie Hancock,,Chameleon,3r_graveyard_2007_04_18.txt,2007
Field Music,,Trying To Sit Out,3r_graveyard_2007_04_18.txt,2007
Alasdair Roberts,,Riddle Me This,3r_graveyard_2007_04_18.txt,2007
Ben Folds,,Rockin' The Suburbs,3r_graveyard_2007_04_18.txt,2007
Bobby Darin,,Beyond The Sea,3r_graveyard_2007_04_18.txt,2007
Bright Eyes,,Hot Knives,3r_graveyard_2007_04_18.txt,2007
Odetta,,The Gallows Pole,3r_graveyard_2007_04_18.txt,2007
David Bromberg,,It Takes A Lot To Laugh It Takes A Train To Cry,3r_graveyard_2007_04_18.txt,2007
Tripod,,King Kong,3r_graveyard_2007_04_18.txt,2007
Ben Folds,,All U Can Eat,3r_graveyard_2007_04_18.txt,2007
Small Faces,,I'm Only Dreaming,3r_graveyard_2007_04_18.txt,2007
Rilo Kiley,,Portions For Foxes,3r_graveyard_2007_04_18.txt,2007
Simon & Garfunkel,,America,3r_graveyard_2007_04_18.txt,2007
Creedence Clearwater Revival,,Wrote A Song For Everyone,3r_graveyard_2007_04_18.txt,2007
Sufjan Stevens,,The Avalanche,3r_graveyard_2007_04_18.txt,2007
The Guild League,,Animals,3r_graveyard_2007_04_18.txt,2007
Modest Mouse,,Bukowski,3r_graveyard_2007_04_18.txt,2007
Grateful Dead,,Sugar Magnolia,3r_graveyard_2007_04_18.txt,2007
The Divine Comedy,,Our Mutual Friend,3r_graveyard_2007_04_18.txt,2007
Sir Mix-A-Lot,,Baby Got Back,3r_graveyard_2007_04_18.txt,2007
Iron & Wine,,Naked As We Came,3r_graveyard_2007_04_18.txt,2007
Ryan Adams,,Night Birds,3r_graveyard_2007_04_18.txt,2007
In My Life,,Johnny Cash,3r_graveyard_2007_04_18.txt,2007
Modern Giant,,Angie Hart,3r_graveyard_2007_04_18.txt,2007
The Moldy Peaches,,I Wanna Be A Hulkamaniac,3r_graveyard_2007_04_18.txt,2007
Pulp,,Babies,3r_graveyard_2007_04_18.txt,2007
The Flaming Lips,,Yoshimi Battles The Pink Robots ,3r_graveyard_2007_04_18.txt,2007
Nick Drake,,Rider On The Wheel,3r_graveyard_2007_04_18.txt,2007
Fred Astereo,,Sleepytown,3r_graveyard_2007_04_18.txt,2007
Simon & Garfunkel,,He Was My Brother,3r_graveyard_2007_04_18.txt,2007
Tom Waits,,Little Trip To Heaven,3r_graveyard_2007_04_18.txt,2007
The Lucksmiths,,Sunlight In A Jar,3r_graveyard_2007_04_18.txt,2007
Longpigs,,She Said,3r_graveyard_2007_04_18.txt,2007
The Grates,,19-20-20,3r_graveyard_2007_04_18.txt,2007
Radio 4,,Dance To The Underground,3r_graveyard_2007_04_18.txt,2007
Darren Hanlon,,Hold On,3r_graveyard_2007_04_24.txt,2007
Tom Waits,,Lord I've Been Changed,3r_graveyard_2007_04_24.txt,2007
Misty's Big Adventure,,I Am Cool With A Capital C,3r_graveyard_2007_04_24.txt,2007
Arctic Monkeys,,D Is For Dangerous,3r_graveyard_2007_04_24.txt,2007
Jack Ladder,,Black Hole Blues,3r_graveyard_2007_04_24.txt,2007
Julian Nation,,All The Capital Cities Names,3r_graveyard_2007_04_24.txt,2007
Julian Nation,,Lost Swedish Pen Pals,3r_graveyard_2007_04_24.txt,2007
Jeffrey Lewis,,Back When I Was 4,3r_graveyard_2007_04_24.txt,2007
Jai James,,Butterfly Song,3r_graveyard_2007_04_24.txt,2007
Pulp,,A Little Soul,3r_graveyard_2007_04_24.txt,2007
Color Me Badd,,I Wanna Sex You Up,3r_graveyard_2007_04_24.txt,2007
Queen,,Bicycle Race,3r_graveyard_2007_04_24.txt,2007
Kimya Dawson,,My Heroes,3r_graveyard_2007_04_24.txt,2007
The Divine Comedy,,Our Mutual Friend,3r_graveyard_2007_04_24.txt,2007
Dog Trumpet,,Two Blue Birds,3r_graveyard_2007_04_24.txt,2007
The Reindeer Section,,Whodunnit?,3r_graveyard_2007_04_24.txt,2007
Lloyd Cole,,Are You Ready To Be Heartbroken?,3r_graveyard_2007_04_24.txt,2007
Looper,,Festival Â€˜95,3r_graveyard_2007_04_24.txt,2007
The Lucksmiths,,All The Recipes I've Ever Ruined,3r_graveyard_2007_04_24.txt,2007
Petula Clark,,Downtown,3r_graveyard_2007_04_24.txt,2007
Modest Mouse,,The Good Times Are Killing Me,3r_graveyard_2007_04_24.txt,2007
Darren Hanlon,,Elbows,3r_graveyard_2007_04_24.txt,2007
Ben Folds Five,,Eddie Walker,3r_graveyard_2007_04_24.txt,2007
Half Man Half Biscuit,,Paintball's Coming Home,3r_graveyard_2007_04_24.txt,2007
Bright Eyes,,Four Winds,3r_graveyard_2007_04_24.txt,2007
Kings Of Convenience,,Surprise Ice,3r_graveyard_2007_04_24.txt,2007
Ben Folds,,Learn To Live With What You Are,3r_graveyard_2007_04_24.txt,2007
Pixies,,La La Love You,3r_graveyard_2007_04_24.txt,2007
Belle And Sebastien,,Electronic Renaissance,3r_graveyard_2007_04_24.txt,2007
The Streets,,Let's Push Things Forward,3r_graveyard_2007_04_24.txt,2007
Fred Astereo,,Sleepytown,3r_graveyard_2007_04_24.txt,2007
Kingmaker,,Armchair Anarchist,3r_graveyard_2007_04_24.txt,2007
Field Music,,Can You See Anything,3r_graveyard_2007_04_24.txt,2007
The Zombies,,The Way I Feel Inside,3r_graveyard_2007_04_24.txt,2007
Sufjan Stevens,,Springfield Or Bobby Got A Shadfly Caught In His Hair,3r_graveyard_2007_04_24.txt,2007
The Carpenters,,(They Long To Be) Close To You,3r_graveyard_2007_04_24.txt,2007
Songs For The Young At Heart (Told By Jarvis Cocker),,The Lion And Albert,3r_graveyard_2007_04_24.txt,2007
The Divine Comedy,,Tonight We Fly,3r_graveyard_2007_04_24.txt,2007
Softlightes,,The Ballad Of Theo & June,3r_graveyard_2007_04_24.txt,2007
Dog Trumpet,,Once Too Often,3r_graveyard_2007_04_24.txt,2007
Gene,,London Can You Wait,3r_graveyard_2007_04_24.txt,2007
Architecture In Helsinki,,Do The Whirlwind,3r_graveyard_2007_04_24.txt,2007
The Flaming Lips,,Race For The Prize,3r_graveyard_2007_04_24.txt,2007
Modest Mouse,,We've Got Everything,3r_graveyard_2007_04_24.txt,2007
The Magnetic Fields,,The Luckiest Guy On The Lower East Side,3r_graveyard_2007_04_24.txt,2007
The Moldy Peaches,,Steak For Chicken,3r_graveyard_2007_04_24.txt,2007
Phoenix,,Lost And Found,3r_graveyard_2007_04_24.txt,2007
Nick Drake,,Rider On The Wheel,3r_graveyard_2007_04_24.txt,2007
They Might Be Giants,,Ana Ng,3r_graveyard_2007_04_24.txt,2007
Pulp,,Babies,3r_graveyard_2007_04_24.txt,2007
My Latest Novel,,The Reputation Of Ross Francis,3r_graveyard_2007_04_24.txt,2007
Ben Folds Five,,Underground,3r_graveyard_2007_04_24.txt,2007
Darren Hanlon,,Elbows,3r_graveyard_2007_04_25.txt,2007
Ballboy,,Sex Is Boring,3r_graveyard_2007_04_25.txt,2007
Andrew Bird,,Heretics,3r_graveyard_2007_04_25.txt,2007
Barenaked Ladies,,Lovers In A Dangerous Time,3r_graveyard_2007_04_25.txt,2007
Final Fantasy,,This Is The Dream Of Wine & Regine,3r_graveyard_2007_04_25.txt,2007
Belle And Sebastien,,Sleep The Clock Around,3r_graveyard_2007_04_25.txt,2007
Joanna Newsom,,Clam Crab Cockle Cowrie,3r_graveyard_2007_04_25.txt,2007
Aaron Martin,,The Ducks Are Just Sleeping,3r_graveyard_2007_04_25.txt,2007
The Divine Comedy,,Tonight We Fly,3r_graveyard_2007_04_25.txt,2007
Of Montreal,,Gronlandic Edit,3r_graveyard_2007_04_25.txt,2007
Modest Mouse,,Fire It Up,3r_graveyard_2007_04_25.txt,2007
Blur,,Colours,3r_graveyard_2007_04_25.txt,2007
Julian Nation,,1992,3r_graveyard_2007_04_25.txt,2007
The Lemonheads,,Into Your Arms,3r_graveyard_2007_04_25.txt,2007
Smudge,,Scary Cassettes,3r_graveyard_2007_04_25.txt,2007
Ben Folds,,Not The Same,3r_graveyard_2007_04_25.txt,2007
